DesignPt#,contam_rate_alpha,contam_rate_beta,restore_rate_alpha,restore_rate_beta,initial_rate_alpha,initial_rate_beta,stages,prev_decision,MacroRep#,level
28,1.0,5.13,0.84,0.42857142857142855,0.5,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[1.05189215e-04 5.45352667e-01 7.55617838e-01 7.79288579e-01
 8.02966601e-01]"
28,1.0,5.13,0.84,0.42857142857142855,0.5,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.00149896 0.02103193 0.10907781 0.22602624 0.23185898]
29,1.0,4.19,0.78,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00298153 0.04398674 0.42491193 0.51863531 0.62995386]
29,1.0,4.19,0.78,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03820697 0.08745681 0.32714132 0.56991769 0.73442694]
29,1.0,4.19,0.78,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00758235 0.07754828 0.1583747  0.23216522 0.24361324]
29,1.0,4.19,0.78,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00183004 0.63663598 0.83309686 0.85278305 0.87137974]
29,1.0,4.19,0.78,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.05277585 0.07467312 0.18080332 0.29627077 0.30265049]
30,1.0,6.06,0.81,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00062211 0.02799068 0.31566206 0.39399923 0.50014868]
30,1.0,6.06,0.81,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.02978237 0.06453693 0.25217158 0.44493403 0.60632037]
30,1.0,6.06,0.81,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00264395 0.0563084  0.11557684 0.17504933 0.18405002]
30,1.0,6.06,0.81,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[2.77701847e-04 4.72328673e-01 6.84372547e-01 7.10325235e-01
 7.37383024e-01]"
30,1.0,6.06,0.81,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.03984685 0.05616206 0.12575198 0.2328386  0.23779574]
31,1.0,6.44,0.5,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00220894 0.02777792 0.30093426 0.37635651 0.48048138]
31,1.0,6.44,0.5,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.0364658  0.0689934  0.24720154 0.43029282 0.58816747]
31,1.0,6.44,0.5,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00620141 0.05723695 0.11322962 0.17018288 0.17877171]
31,1.0,6.44,0.5,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00127521 0.44713168 0.65768384 0.68418906 0.71221128]
31,1.0,6.44,0.5,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.04993354 0.06525795 0.12937872 0.23313711 0.23782016]
32,1.0,4.38,0.63,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,"[3.73733695e-04 3.95112269e-02 4.09446493e-01 5.01747450e-01
 6.13330564e-01]"
32,1.0,4.38,0.63,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.02740885 0.07513063 0.31062835 0.54991016 0.71676732]
32,1.0,4.38,0.63,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00187483 0.07008233 0.14841383 0.22083099 0.23202878]
32,1.0,4.38,0.63,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[1.50519055e-04 6.16245515e-01 8.17042888e-01 8.37715349e-01
 8.57504213e-01]"
32,1.0,4.38,0.63,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.00179806 0.02405429 0.13016695 0.25103253 0.25755437]
33,1.0,6.44,0.69,0.42857142857142855,0.625,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00076961 0.02637547 0.29992584 0.3754569  0.47973196]
33,1.0,6.44,0.69,0.42857142857142855,0.625,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03082629 0.06354427 0.24279546 0.42695836 0.58575703]
33,1.0,6.44,0.69,0.42857142857142855,0.625,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00305165 0.05424894 0.11041908 0.16755285 0.1761689 ]
33,1.0,6.44,0.69,0.42857142857142855,0.625,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[3.58650710e-04 4.46624301e-01 6.57369685e-01 6.83899228e-01
 7.11947164e-01]"
33,1.0,6.44,0.69,0.42857142857142855,0.625,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.04136547 0.05682808 0.12152712 0.22622125 0.23094653]
34,1.0,6.63,0.78,0.42857142857142855,0.5,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,"[2.77366676e-04 2.50964087e-02 2.92210777e-01 3.66436620e-01
 4.69799620e-01]"
34,1.0,6.63,0.78,0.42857142857142855,0.5,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.02610061 0.05805784 0.23433462 0.41541364 0.57369264]
34,1.0,6.63,0.78,0.42857142857142855,0.5,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00153294 0.05166773 0.10650185 0.1626297  0.17108005]
34,1.0,6.63,0.78,0.42857142857142855,0.5,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[1.05189215e-04 4.34404502e-01 6.44255086e-01 6.71018403e-01
 6.99497093e-01]"
34,1.0,6.63,0.78,0.42857142857142855,0.5,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.00149896 0.01720661 0.08234193 0.19024045 0.19505341]
35,1.0,4.19,0.63,0.42857142857142855,0.813,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00197024 0.04301704 0.42432861 0.51814706 0.62957852]
35,1.0,4.19,0.63,0.42857142857142855,0.813,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03581714 0.08518936 0.32546942 0.56884903 0.73376705]
35,1.0,4.19,0.63,0.42857142857142855,0.813,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00574326 0.07583884 0.15681505 0.23074231 0.24221155]
35,1.0,4.19,0.63,0.42857142857142855,0.813,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00111119 0.6363743  0.83297666 0.85267703 0.87128712]
35,1.0,4.19,0.63,0.42857142857142855,0.813,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.0489046  0.07089136 0.17745531 0.29339467 0.29980046]
36,1.0,4.94,1.0,0.42857142857142855,0.781,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00173403 0.03594918 0.37371668 0.46102034 0.57145338]
36,1.0,4.94,1.0,0.42857142857142855,0.781,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03510315 0.07725445 0.29281749 0.51324708 0.67861447]
36,1.0,4.94,1.0,0.42857142857142855,0.781,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00527124 0.06761515 0.13812758 0.20545934 0.21578269]
36,1.0,4.94,1.0,0.42857142857142855,0.781,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00095287 0.56261387 0.77113821 0.79413915 0.81691677]
36,1.0,4.94,1.0,0.42857142857142855,0.781,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.04778807 0.0670116  0.15480213 0.26735768 0.27307354]
37,1.0,5.31,0.56,0.42857142857142855,0.656,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00093298 0.03255776 0.35223643 0.43649095 0.54581333]
37,1.0,5.31,0.56,0.42857142857142855,0.656,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.031798   0.07123459 0.27699824 0.487928   0.65275311]
37,1.0,5.31,0.56,0.42857142857142855,0.656,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00347416 0.06269817 0.12910182 0.19367884 0.20353256]
37,1.0,5.31,0.56,0.42857142857142855,0.656,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[4.52063373e-04 5.30154015e-01 7.41395050e-01 7.65611076e-01
 7.90052736e-01]"
37,1.0,5.31,0.56,0.42857142857142855,0.656,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.04279283 0.06098423 0.14202456 0.25312871 0.25858146]
38,1.0,5.13,0.91,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,"[3.73733695e-04 3.32398717e-02 3.61801373e-01 4.47607869e-01
 5.57617101e-01]"
38,1.0,5.13,0.91,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.02740885 0.06837139 0.28008731 0.49688892 0.66308311]
38,1.0,5.13,0.91,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00187483 0.06272507 0.1312332  0.19728524 0.20738681]
38,1.0,5.13,0.91,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[1.50519055e-04 5.45373278e-01 7.55628917e-01 7.79298585e-01
 8.02975533e-01]"
38,1.0,5.13,0.91,0.42857142857142855,0.531,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.00179806 0.02132517 0.10934468 0.22625808 0.23208907]
39,1.0,7.0,0.66,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00298153 0.02631257 0.28075351 0.35227567 0.45344823]
39,1.0,7.0,0.66,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03820697 0.0681353  0.2352658  0.40684721 0.56056151]
39,1.0,7.0,0.66,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00758235 0.05534824 0.10729548 0.16108241 0.16915594]
39,1.0,7.0,0.66,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00183004 0.41330608 0.62048502 0.64753962 0.67666819]
39,1.0,7.0,0.66,0.42857142857142855,0.938,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.05277585 0.06699369 0.12498556 0.22524508 0.22962255]
40,1.0,6.25,0.97,0.42857142857142855,0.906,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00271131 0.02911661 0.30899719 0.38575751 0.49077068]
40,1.0,6.25,0.97,0.42857142857142855,0.906,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03764935 0.07110019 0.25306124 0.44001451 0.59892404]
40,1.0,6.25,0.97,0.42857142857142855,0.906,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00711481 0.05929189 0.11672272 0.17475343 0.18351993]
40,1.0,6.25,0.97,0.42857142857142855,0.906,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00163214 0.45991279 0.67114133 0.69736993 0.7249118 ]
40,1.0,6.25,0.97,0.42857142857142855,0.906,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.05185162 0.0675431  0.13381929 0.23846588 0.24324766]
41,1.0,4.56,0.81,0.42857142857142855,0.875,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.0024563  0.03980796 0.39824086 0.48877272 0.59993609]
41,1.0,4.56,0.81,0.42857142857142855,0.875,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03707552 0.08252358 0.30956904 0.54083288 0.7062169 ]
41,1.0,4.56,0.81,0.42857142857142855,0.875,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.006659   0.07262232 0.14798156 0.21842895 0.22929039]
41,1.0,4.56,0.81,0.42857142857142855,0.875,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00144907 0.59871766 0.80238272 0.82385514 0.84465122]
41,1.0,4.56,0.81,0.42857142857142855,0.875,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.05091468 0.0713878  0.16757883 0.2816799  0.28770959]
42,1.0,4.38,0.72,0.42857142857142855,1.0,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00256802 0.0416196  0.41074282 0.50284117 0.61417934]
42,1.0,4.38,0.72,0.42857142857142855,1.0,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.04120712 0.08825186 0.32040854 0.55629564 0.72078558]
42,1.0,4.38,0.72,0.42857142857142855,1.0,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00563196 0.07358272 0.15161936 0.22376392 0.23491957]
42,1.0,4.38,0.72,0.42857142857142855,1.0,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00931172 0.6197617  0.81871925 0.8392023  0.85880984]
42,1.0,4.38,0.72,0.42857142857142855,1.0,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.05454299 0.07562321 0.17612887 0.29060793 0.29678515]
43,1.0,6.81,0.88,0.42857142857142855,0.688,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00111738 0.02520251 0.28613906 0.35906557 0.46141559]
43,1.0,6.81,0.88,0.42857142857142855,0.688,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03273201 0.06365162 0.23525425 0.41148861 0.5674347 ]
43,1.0,6.81,0.88,0.42857142857142855,0.688,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00392266 0.05290654 0.106331   0.1613292  0.16959707]
43,1.0,6.81,0.88,0.42857142857142855,0.688,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[5.61567724e-04 4.23684691e-01 6.32384492e-01 6.59316201e-01
 6.88142073e-01]"
43,1.0,6.81,0.88,0.42857142857142855,0.688,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.04418002 0.05887263 0.11930161 0.22155328 0.22606603]
44,1.0,6.06,0.5,0.42857142857142855,0.719,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00131029 0.02866002 0.31613331 0.39441653 0.50049288]
44,1.0,6.06,0.5,0.42857142857142855,0.719,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03357577 0.06819444 0.25509547 0.44710424 0.6078596 ]
44,1.0,6.06,0.5,0.42857142857142855,0.719,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00436632 0.05793809 0.11710418 0.17647396 0.18545911]
44,1.0,6.06,0.5,0.42857142857142855,0.719,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[6.80149728e-04 4.72541092e-01 6.84499606e-01 7.10441847e-01
 7.37488743e-01]"
44,1.0,6.06,0.5,0.42857142857142855,0.719,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.04544831 0.06166834 0.13085228 0.23731416 0.24224238]
45,1.0,5.69,0.94,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00220894 0.03148538 0.33373448 0.41480597 0.5224655 ]
45,1.0,5.69,0.94,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.0364658  0.07316378 0.26816755 0.46836596 0.63069565]
45,1.0,5.69,0.94,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00620141 0.06228941 0.1246743  0.18636571 0.19573801]
45,1.0,5.69,0.94,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00127521 0.50010132 0.71219749 0.73737822 0.76323798]
45,1.0,5.69,0.94,0.42857142857142855,0.844,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.04993354 0.06696607 0.14111475 0.2492218  0.25436446]
46,1.0,5.88,0.59,0.42857142857142855,0.969,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00324913 0.03146136 0.32550623 0.4050095  0.51171514]
46,1.0,5.88,0.59,0.42857142857142855,0.969,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.03871607 0.07417679 0.26419033 0.45934931 0.62028808]
46,1.0,5.88,0.59,0.42857142857142855,0.969,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00803147 0.06264391 0.12316227 0.18347    0.19261367]
46,1.0,5.88,0.59,0.42857142857142855,0.969,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,[0.00202975 0.48621562 0.6981531  0.72372191 0.75018982]
46,1.0,5.88,0.59,0.42857142857142855,0.969,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.05363257 0.07013211 0.14119475 0.24778524 0.25278353]
47,1.0,4.0,0.84,0.42857142857142855,0.563,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,"[4.91136422e-04 4.37768885e-02 4.38337463e-01 5.33948505e-01
 6.45363777e-01]"
47,1.0,4.0,0.84,0.42857142857142855,0.563,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.0286593  0.08066546 0.32999943 0.58160665 0.74688763]
47,1.0,4.0,0.84,0.42857142857142855,0.563,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00225433 0.07489893 0.15935396 0.23542019 0.24726359]
47,1.0,4.0,0.84,0.42857142857142855,0.563,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[2.09013835e-04 6.56567512e-01 8.48552237e-01 8.67234109e-01
 8.84631158e-01]"
47,1.0,4.0,0.84,0.42857142857142855,0.563,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.03822647 0.06131108 0.17517297 0.29308577 0.29976924]
48,1.0,4.75,0.53,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",0,[0.00062211 0.03639082 0.38472557 0.4737662  0.58479095]
48,1.0,4.75,0.53,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",1,[0.02978237 0.07380464 0.29640393 0.52362868 0.6902017 ]
48,1.0,4.75,0.53,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",2,[0.00264395 0.06695837 0.14005434 0.20913968 0.21976047]
48,1.0,4.75,0.53,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",3,"[2.77701847e-04 5.79918062e-01 7.86495412e-01 8.08790153e-01
 8.30632465e-01]"
48,1.0,4.75,0.53,0.42857142857142855,0.594,30.0,5,"(0.0, 0.0, 0.0, 0.0, 0.0)",4,[0.03984685 0.05987231 0.1525958  0.26708602 0.27301308]
