solver,problem,mrep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_9_b,3,"(20, 20, 20, 20)","(22.611388407089372, 22.61138840708934, 22.611388407089354, 23.341366242069512)","(25.272353662791183, 25.326088609977226, 25.312979404883183, 26.483634435383287)","(28.001286742252315, 28.055327391135744, 28.042179047680445, 29.529685294230237)","(30.783203007982937, 30.834224632254806, 30.827104217176153, 32.42893354433877)","(33.68380072768381, 33.73458039152711, 33.72743146586407, 34.955858115892944)","(36.68693133021385, 36.642505167656395, 36.7326269253433, 37.217883078737124)","(39.62134197048538, 39.79154951091847, 39.77469245305458, 39.17782385468543)","(42.19091569394542, 43.206150144123015, 43.04739896728168, 40.805694263791175)","(44.38025652240737, 46.77419162633803, 46.683452502227745, 41.74258166935945)","(46.086859327009314, 50.62158969820767, 50.41239660329404, 41.79537785014229)","(47.32637612380908, 54.49591391454016, 54.22791771073668, 42.51495081901646)","(47.91701824401374, 58.46119531801301, 58.171209178710484, 42.545187839393975)","(48.77400688880732, 62.189490699607674, 62.180263512817824, 43.5020807059855)","(49.27994070184074, 65.0887274127273, 64.57070637707699, 43.681991683925816)","(49.48476512036978, 66.30406714372708, 68.06473377925775, 44.507156151035076)","(49.50472257481107, 68.19727360790839, 71.35414128955608, 44.44973834604897)","(49.56214037979718, 70.09048007208969, 74.64354879985441, 44.46969580049026)","(49.54218292535589, 71.983686536271, 77.93295631015275, 44.527113605476366)","(49.43059615928437, 72.72994883902803, 81.6336263098564, 44.90633664216719)","(49.051373122593546, 73.47621114178506, 85.33429630956005, 44.79474987609567)","(49.10249612868223, 73.96227302108554, 89.0952955323751, 44.63937058897525)","(49.105627276478636, 74.32835725964182, 92.77705461657482, 43.791579245985)","(49.15884133676017, 74.2515025400774, 96.56129410656239, 44.07250750627556)","(48.91027637077553, 73.0304487274046, 97.6830129254851, 43.648204783682054)","(48.91027637077553, 73.0304487274046, 97.6830129254851, 43.648204783682054)",,,,,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_9_b,4,"(20, 20, 20, 20)","(22.69362456134266, 22.693624549193895, 22.693624549193885, 23.139416649662067)","(25.336401454189243, 25.559429079759852, 25.55942907975983, 26.005221193153353)","(28.291015513239085, 28.41352551674548, 28.413530345970187, 28.57451523127962)","(31.26106187991287, 31.383585308527078, 31.383569826129712, 30.845905004310143)","(34.13616677609889, 34.38474898979334, 34.38473400623619, 33.157306864633256)","(36.90281210316238, 37.4471496199252, 37.4471102380193, 35.44028834320451)","(39.28660997127955, 40.5831716325019, 40.58310987408372, 37.944516077433576)","(41.279471402224566, 43.88662993745497, 43.89795542002395, 40.34248233089346)","(43.81174994143041, 46.497103088594656, 47.461113850687354, 42.72988131864821)","(44.698270839041214, 50.93280640608937, 50.787464359406535, 42.4187773615966)","(45.41315320525682, 54.603539538834035, 54.72519803068307, 43.87880873332235)","(45.888841541276726, 58.19339847307164, 58.94706947438778, 44.70658379562099)","(46.410778697767434, 61.62913788172809, 63.311067371574445, 43.99836400239746)","(46.855780727707355, 64.69567906961873, 67.99949121265063, 44.197755136683426)","(46.65638959342139, 67.76222025750938, 72.68791505372681, 44.64275716662335)","(47.13424273947896, 70.03520447376066, 77.78249970926456, 44.12008813873039)","(47.42953298819812, 71.5390502961215, 83.18935243625947, 44.32001713075169)","(47.22960399617682, 73.04289611848235, 88.59620516325438, 44.61530737947085)","(47.02967500415552, 74.54674194084319, 94.0030578902493, 44.91059762819001)","(47.531428506342905, 74.93433910326554, 99.38694808599453, 43.41576826516325)","(48.39391077189252, 74.61318891093397, 104.19958438632372, 40.65636700075544)","(46.52973966707276, 75.16759917654544, 106.3322544109195, 45.48254463084886)","(47.73589392130263, 75.64563209086567, 110.45006531592963, 41.87933961307744)","(47.77154143879517, 79.847689036059, 113.94713886565052, 43.19641966887343)","(46.74598390511292, 76.74455705679262, 116.50837956812958, 39.4041081930041)","(47.00620359230581, 74.04505386783758, 120.64868417178972, 42.07349438421234)","(46.635356405514194, 73.9557853388366, 120.5827113646841, 39.5407381355172)","(45.48193711125052, 72.28558322692272, 119.1122848223349, 39.009138894230524)","(45.48193711125052, 72.28558322692272, 119.1122848223349, 39.009138894230524)",,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_9_b,5,"(20, 20, 20, 20)","(22.582568855487185, 22.58256885548716, 22.58256885548716, 23.407901248816767)","(25.16478095775392, 25.166524133031935, 25.164733623648914, 26.815328063042376)","(27.753090305389087, 27.75091702275447, 27.85386900283047, 30.133896372813002)","(30.44515312760555, 30.665968363793183, 30.536895015633856, 33.07998215850433)","(33.32563310961988, 33.545052034634956, 33.44929852503817, 35.64013736661189)","(36.36099368350918, 36.58087616090839, 36.48314565736659, 37.637362000988546)","(39.49434774416353, 39.71290655335733, 39.615073804123405, 39.11596966923367)","(42.36831921219898, 43.08309829467495, 42.95161416704347, 40.04997750429803)","(44.323177674095334, 46.703340959977695, 46.553438721700196, 41.36223049721883)","(45.61187747756188, 50.5526297109492, 50.37631223815582, 42.090683383173385)","(46.90057728102843, 54.4019184619207, 54.19918575461144, 42.81913626912794)","(47.02839293850883, 58.31575700014266, 58.11019969886345, 43.8152675777322)","(46.924563434784915, 61.40817280581312, 62.795232291872, 44.130593001901076)","(46.820733931061, 64.5005886114836, 67.48026488488055, 44.44591842606995)","(46.820733931061, 64.5005886114836, 73.10367813678404, 44.44591842606995)","(46.6581855150116, 67.06919896455345, 78.08339289292451, 43.99754757989139)","(46.52797373121953, 68.42378488381036, 83.42836785188646, 45.09397868509864)","(45.43154262601228, 69.77837080306726, 88.77334281084842, 44.96376690130657)","(45.99981791177974, 70.63277956821156, 94.28888085625675, 45.34933859758036)","(46.45579033027676, 70.39369470421023, 99.88717665637714, 45.47890833715614)","(46.226800554223594, 71.1757447032259, 104.9976945628725, 43.278602719616444)","(47.21509957046309, 71.53335544760556, 110.48043237128645, 42.60203614057479)","(46.66851957959725, 74.18122137405135, 115.21645865616122, 43.97421979439508)","(45.681343336843845, 70.56499659421321, 118.55183028424311, 41.43522902802784)","(46.91325151675966, 73.70793373376566, 119.78947441302418, 42.65207452878559)","(46.74693876636037, 70.81004654297078, 120.85856991798576, 44.85201823008677)","(46.65406766102706, 69.95465133980306, 122.25883860937621, 44.31353474752968)","(46.115584178469966, 70.81004654297078, 120.85856991798576, 44.406405852862996)","(46.115584178469966, 70.81004654297078, 120.85856991798576, 44.406405852862996)",,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_9_b,6,"(20, 20, 20, 20)","(22.58256885548718, 22.582568855487153, 22.58256885548714, 23.407901248816795)","(25.078439400798874, 25.491944895278113, 25.491944895278085, 26.31727728860779)","(27.737838901608377, 28.183125551327947, 28.18312555132812, 29.48988887053572)","(30.39723840241788, 30.87430620737778, 30.874306207378158, 32.66250045246365)","(33.17915577336234, 33.656228275135504, 33.65622827507995, 35.56172992959677)","(36.03318699102828, 36.6510737164815, 36.5998175701625, 37.979055984268875)","(38.3791975483466, 39.828862937955435, 39.787811265898995, 40.39925492784009)","(40.74447772232625, 43.181685921232095, 43.144507184863706, 42.27526048504936)","(42.017879946528744, 47.038463039087844, 46.99927585381827, 42.7922248446628)","(43.116541374632234, 50.63692005451665, 50.63979157112713, 44.844899219282354)","(43.608648912288956, 53.13454277417182, 53.13741429078224, 46.144791238277975)","(43.723176708049365, 55.536666091810886, 55.92748181466675, 47.06149061766038)","(43.837704503809775, 57.93878940944995, 58.71754933855126, 47.97818999704279)","(43.92078626040923, 60.191614593001006, 61.739540211265314, 48.41816143754049)","(43.81719501559662, 61.92815543973919, 65.11080973858151, 48.54608369885341)","(43.7349532600777, 62.87612817824072, 68.78290256815319, 48.68189909141806)","(43.6978818495124, 63.59338327344637, 72.50829084701361, 48.799289890852144)","(43.681936746993706, 64.09176717157932, 76.27042964643438, 48.87543768676579)","(43.94503512324265, 64.44608903974085, 80.02500633342761, 48.53409218908527)","(44.08887608582233, 64.49356644770948, 83.80859952606208, 48.27026304928251)","(43.806547748593516, 64.34391249272545, 87.5752064450135, 48.614783456522346)","(43.806547748593516, 64.34391249272545, 91.37101039004837, 48.614783456522346)","(43.53620303034743, 65.39217318727735, 94.6662522994742, 47.07284584524235)","(44.240007324983864, 66.15165045009635, 98.1347796090004, 48.21534297623449)","(44.9438116196203, 66.91112771291536, 101.60330691852661, 49.35784010722663)","(45.64761591425673, 67.67060497573436, 105.07183422805282, 50.50033723821877)","(45.73297597546904, 70.80644246184323, 107.13786035145402, 49.9536192421456)","(45.13996608648435, 71.20561045029511, 110.85500886606722, 49.67088491806613)","(45.184822129972375, 71.20913823273169, 113.95787419491272, 47.48494579944815)","(44.43502509144257, 69.61838106517568, 116.8960481589616, 49.12279725211673)","(45.025456769285334, 70.53658423039515, 120.39169848768067, 48.124373619759616)","(44.08426544462964, 69.53762889867475, 119.74989665743891, 47.2904788954677)","(44.08426544462964, 69.53762889867475, 119.74989665743891, 47.2904788954677)",,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_9_b,7,"(20, 20, 20, 20)","(22.582568883060652, 22.58256884811709, 22.58256884811709, 23.407901239091444)","(25.165137543021473, 25.165138624707268, 25.165137100866986, 26.81580239481813)","(27.747706202982293, 27.747708401297444, 27.74770535361688, 30.22370355054482)","(30.48369309162907, 32.14286956073071, 29.254900498156445, 31.81997217634761)","(34.234756642693014, 34.8439066889013, 32.26328865352414, 32.918288149303784)","(36.927639917157435, 38.2574550386936, 35.70272091636682, 33.86123546741904)","(39.00464136935115, 41.87336287934737, 39.36656693692824, 34.76139345065526)","(40.54840359169989, 45.52207846569678, 43.30034197946495, 35.43360122149607)","(41.70918648437915, 49.396736141193486, 47.18205898574454, 34.99239757393494)","(42.90130324752835, 53.03923303874582, 51.22230903825209, 34.21122532069187)","(44.547415094064334, 56.34804182111788, 55.445940556421064, 33.85652314871532)","(45.25131219710282, 58.91506803089674, 60.35226059772641, 34.538949379608944)","(45.52168012261055, 61.200884238679706, 65.30161978989942, 33.18670471327459)","(45.80156251072365, 63.49596648739825, 70.39082945724644, 33.80069566101458)","(45.981196597178844, 65.50892794688848, 75.62187334957851, 34.21863603447665)","(44.74752127507776, 66.32856960332474, 78.9707927849576, 35.21818541252437)","(44.90723076239068, 67.07135422608305, 82.68962736055904, 35.25225698879311)","(45.02798963754734, 67.58909840904887, 86.44782030335449, 35.21389491193882)","(45.00064297095578, 67.56059901689696, 90.21156792579539, 35.70457950328643)","(44.58054379307335, 68.04464437277576, 93.92480072827574, 36.16201421766737)","(44.775744321758594, 68.19928366416542, 97.70196597232638, 35.8807069987099)","(44.970944850443836, 68.35392295555508, 101.47913121637701, 35.599399779752424)","(45.0452303640142, 70.31663818208828, 104.71796840568047, 35.84494377242048)","(45.512977262875566, 69.11487493275258, 108.2878660101788, 35.87554791741579)","(45.513821417609236, 69.89336286203742, 111.98510499054177, 36.23956349755956)","(46.201800848481454, 70.87223365026755, 113.00817876702946, 36.95570537972607)","(46.201800848481454, 70.87223365026755, 113.00817876702946, 36.95570537972607)",,,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_9_b,8,"(20, 20, 20, 20)","(22.582568873869487, 22.582568850573768, 22.582568850573768, 23.407901242333242)","(25.165137747738974, 25.165137701147536, 25.165137701147536, 26.815802484666484)","(27.841648877320942, 27.854886196892814, 27.854889641312006, 29.97642778750216)","(30.620596736741557, 30.562567302746537, 30.562455652481585, 33.01579856456563)","(33.2037563282487, 33.63105594602082, 33.63013620878306, 35.49042511761865)","(35.61582446781533, 36.6902965777064, 36.69031472857402, 38.15145087401888)","(37.827854613419234, 40.02026070515508, 39.391645807342236, 41.04002293464144)","(40.36812009310295, 43.397871923275346, 42.874356164472196, 42.31763747822603)","(42.37646699416882, 47.02700145081316, 46.476583318087826, 43.51876100758107)","(44.05693531274271, 50.667411580729365, 50.40790780686042, 43.21725697455063)","(45.45595766875397, 54.178206687311274, 54.558098681430835, 43.557472308269546)","(46.50732941950784, 57.1975686169382, 59.15287290638773, 44.094964078431545)","(47.63269188414576, 60.03181077582911, 63.862106660228896, 44.47774960756797)","(48.43406730524026, 62.79090183367439, 68.65305067260874, 43.83366417774578)","(49.031056210914, 65.68839295403693, 73.42324737450079, 43.492857075612015)","(49.21017238985877, 67.8753657777033, 78.54382661869303, 42.72636371711739)","(49.25323109567088, 69.71665021028424, 83.81908283444179, 42.09211924841721)","(49.25364837090457, 71.13443878726419, 89.26051907100405, 42.03360718147846)","(49.46269734399616, 72.1349388168534, 94.77735397882716, 41.65597320637899)","(49.84033131909563, 73.13543884644263, 100.29418888665028, 41.86502217947058)","(50.2179652941951, 74.13593887603184, 105.81102379447339, 42.07407115256217)","(49.408540789555936, 75.29583418589763, 111.09738822383653, 40.77923426588922)","(47.9436560747587, 75.50124258990935, 116.13819475824191, 42.7854661179678)","(47.78940009045845, 74.4507651060475, 115.24380184396819, 40.63198832729832)","(47.52508114045017, 73.1860552464136, 113.28149912989272, 41.65410165503959)","(47.52508114045017, 73.1860552464136, 113.28149912989272, 41.65410165503959)",,,,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_9_b,9,"(20, 20, 20, 20)","(22.582568866018484, 22.58256884272275, 22.582568726244244, 23.407901348451663)","(25.165137732036968, 25.1651376854455, 25.165137452488487, 26.815802696903326)","(27.74770659805545, 27.74770652816825, 27.74770617873273, 30.22370404535499)","(30.330275464073935, 30.330275370891002, 30.330274904976974, 33.63160539380665)","(32.91284433009242, 32.91284421361375, 32.91284363122122, 37.03950674225831)","(35.4954131961109, 35.4954130563365, 35.49541235746547, 40.44740809070997)","(38.07798206212939, 38.07798189905925, 38.077981083709716, 43.85530943916163)","(40.66055092814787, 40.660550741782004, 40.66054980995396, 47.26321078761329)","(41.58609643033648, 42.94405243532917, 45.71254757224608, 47.09267999735856)","(42.15489195322663, 46.94294873024878, 49.61291928001613, 46.78417194474227)","(42.58442058802822, 51.30093703834881, 52.50100534673718, 46.36223846482542)","(42.76905981386345, 55.01085948997371, 56.71664574393139, 46.593617812305965)","(42.85243379499084, 58.44221237871363, 61.14201698833005, 46.0859446072415)","(42.93624833985225, 61.301701852402864, 65.9249070604307, 45.335588537222115)","(42.99609315281712, 63.61893100421821, 71.01069241819405, 44.71556309195238)","(43.37727346409544, 65.40156992834176, 76.32262899388621, 45.00367149863475)","(43.08916505741307, 67.1842088524653, 81.63456556957837, 45.38485180991307)","(43.43942240130684, 66.91313536955742, 87.13003319245333, 44.277399252225145)","(43.779452615325376, 67.37525768147259, 92.6494815494418, 45.18805223695957)","(43.78054951335155, 67.3760440472402, 92.68958960277662, 45.188209626131744)","(43.87117269591195, 67.17953146580597, 95.15165101770735, 45.86358135046798)","(43.16259945119148, 66.9678901707214, 97.60317272438894, 45.952330285972124)","(43.07385051568734, 66.75624887563684, 100.05469443107053, 45.243757041251655)","(43.78242376040781, 66.54460758055228, 102.50621613775212, 45.15500810574751)","(43.99406505549237, 67.25318082527275, 104.95773784443371, 45.06625917024337)","(44.20570635057693, 67.96175406999322, 107.4092595511153, 44.97751023473923)","(43.49713310585646, 68.17339536507778, 109.86078125779689, 44.888761299235085)","(43.78134381529006, 68.44470401351238, 112.17563545880265, 45.91431922096195)","(43.931846839157316, 69.52378413005755, 112.7216849802422, 47.1414327963504)","(45.01092695570249, 69.37328110619029, 112.17563545880265, 45.91431922096195)","(45.01092695570249, 69.37328110619029, 112.17563545880265, 45.91431922096195)",,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_25_b,0,"(20, 20, 20, 20)","(22.623212899428548, 22.7217291070457, 22.823742941642532, 23.059443928778506)","(25.246425798857096, 25.4434582140914, 25.647485883285064, 26.118887857557013)","(27.869638740602056, 28.165181652787496, 28.471231817970306, 29.1783340302403)","(30.492851682347016, 30.88690509148359, 31.294977752655548, 32.23778020292359)","(33.167526427042354, 33.70856394743647, 34.197880469851, 35.080365070063834)","(35.91235885584954, 36.60137419441793, 37.16103663229469, 37.71475797382426)","(38.385554794436786, 39.75990644156205, 40.438330790806326, 39.903158187079484)","(40.85875073302403, 42.918438688706175, 43.71562494931796, 42.091558400334705)","(43.33194667161128, 46.0769709358503, 46.9929191078296, 44.279958613589926)","(45.80514261019852, 49.23550318299442, 50.27021326634124, 46.46835882684515)","(46.257748773047965, 53.144371698495796, 54.21195160599481, 45.69287829629545)","(46.76614767594126, 56.76857525411115, 58.22914802686272, 47.13911087124728)","(47.326920494541085, 60.23714898717486, 62.53675891511857, 47.9886961472988)","(47.851099573324014, 63.513174526019576, 67.02973826123616, 48.64352907198116)","(48.060002678427935, 66.64541534242935, 71.69054420034095, 48.85587680656742)","(48.16492047586071, 68.38648895423478, 75.00693732525217, 49.4619454200432)","(48.29621626041391, 70.19167921259394, 78.33916157825328, 49.293248458194206)","(48.23286672135655, 71.42315386150104, 81.9290722085361, 49.28201098850702)","(48.24410419104374, 72.65462851040813, 85.51898283881891, 49.21866144944966)","(48.4496312706551, 73.45968653810965, 89.20420254039989, 48.84862965108448)","(48.46817546994538, 74.27599018392765, 92.88173844032123, 49.314635836052986)","(47.705651816639275, 75.87997490201062, 96.0254824461956, 50.48544406841907)","(47.705651816639275, 75.87997490201062, 99.82128639123046, 50.48544406841907)","(48.0165030316515, 76.10688178871088, 103.57448204506571, 50.90201910375825)","(49.09543366310255, 76.29194826083976, 107.20744427927072, 50.79537911410717)","(49.2780134074542, 76.56024831374852, 110.98859591548498, 50.87087488655839)","(49.46059315180586, 76.82854836665727, 114.76974755169924, 50.94637065900961)","(49.643172896157516, 77.09684841956603, 118.5508991879135, 51.02186643146083)","(49.82575264050917, 77.36514847247479, 122.33205082412776, 51.09736220391205)","(49.98251069162378, 77.89953361470904, 124.74733099043395, 51.74619522112132)","(48.48813871573164, 77.51463054063083, 124.28228363219232, 51.11891869461234)","(48.48813871573164, 77.51463054063083, 124.28228363219232, 51.11891869461234)",,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_25_b,1,"(20, 20, 20, 20)","(22.623212891764133, 22.72172910925742, 22.82374294393714, 23.059443931264678)","(25.246425783528267, 25.44345821851484, 25.647485887874282, 26.118887862529355)","(27.86963871420344, 28.165181601912195, 28.471231887628228, 29.178334033842724)","(30.492852211165953, 30.88691128996794, 31.294975124910422, 32.237776660547226)","(33.11606570812847, 33.608640978023686, 34.11871836219262, 35.29721928725173)","(35.79228466379688, 36.42829932536705, 37.02144999932972, 38.14051043485254)","(38.4624094644381, 39.45538066568513, 40.08862953929856, 40.574108260989604)","(41.13253426507933, 42.4824620060032, 43.1558090792674, 43.00770608712667)","(43.802659065720555, 45.50954334632128, 46.22298861923624, 45.44130391326374)","(45.38233760468443, 49.180897742976654, 49.95092910831011, 44.11804697702511)","(46.788882264944625, 52.94626719565827, 53.86459538949744, 44.5048516366232)","(47.70808540599818, 56.79058047600874, 57.86128696832877, 44.66470786384245)","(48.17826430689851, 60.55949946262799, 61.99342497960014, 45.014555732121195)","(48.507505908926966, 63.95916081951456, 66.45651368930875, 45.20825239430524)","(48.71580531540106, 66.79855593124688, 71.30576377955866, 45.163565476441136)","(48.68494596899672, 69.4876684951971, 76.24226873478227, 45.017220856174006)","(48.74266629097243, 71.66282190295301, 81.42587599303826, 44.88169074513388)","(48.77490994707809, 73.2048798204943, 86.83291573524717, 44.79385252198269)","(48.86274817022928, 74.74693773803558, 92.23995547745608, 44.826096178088356)","(48.83050451412362, 76.28899565557687, 97.64699521966499, 44.913934401239544)","(48.798260858017954, 77.83105357311815, 103.0540349618739, 45.00177262439073)","(49.525171467857376, 78.09750141729785, 108.6238947018307, 45.0085247001569)","(49.98372954341621, 77.71406257225904, 114.21309650113076, 44.84635506107575)","(49.89259960900094, 78.62771322103323, 119.64463788342827, 45.976873809757684)","(49.06743107753261, 76.9873234377458, 121.41760536274259, 44.46488836394611)","(49.778229636837125, 78.0355844841828, 122.99613702439484, 46.03614744906788)","(48.95398453688471, 76.86108128614225, 122.43436778081855, 45.25089562012893)","(48.95398453688471, 76.86108128614225, 122.43436778081855, 45.25089562012893)",,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_25_b,2,"(20, 20, 20, 20)","(22.623212899428555, 22.721729107045682, 22.82374294164253, 23.059443928778517)","(25.24642579885711, 25.443458214091365, 25.647485883285057, 26.118887857557034)","(27.918015079579508, 28.269102772063086, 28.550746815981736, 28.960048906405728)","(30.711331475705766, 31.167318755223704, 31.557443651424393, 31.485970197243475)","(33.60479356165079, 34.17205664339799, 34.67341527612224, 33.61033476490371)","(36.455949334154624, 37.5043074793382, 37.94656614871906, 34.905045193608245)","(39.154605237052166, 40.8309194156965, 41.40530467539012, 36.04995294030219)","(41.68181939518121, 44.21485868799234, 44.94026881242052, 37.18527172899492)","(44.10015233481429, 47.710128533676475, 48.547182416711365, 37.92534290922171)","(46.352672262180135, 51.252494263506314, 52.219344728467014, 38.64353478522148)","(48.23950561572528, 54.94212661957961, 56.01905333696982, 38.75060515983593)","(49.67237639945214, 58.59191529692321, 60.03871267219588, 39.05233245109444)","(50.30313844081462, 62.055728832509594, 64.37915297882392, 39.67481906472341)","(50.715337888620496, 65.34322417091818, 68.87323191015024, 40.344518382225694)","(50.96742801016268, 68.34568550040959, 73.59012237566508, 40.888023187676886)","(50.98562022924981, 70.71086106878859, 78.6789721649411, 41.25133847468936)","(50.92597391175337, 72.9374268907007, 83.84223420279235, 41.299801735720656)","(50.97141967567322, 74.66587407935387, 89.19322680826335, 41.307530672083026)","(50.98429536113316, 76.49352281681894, 94.51084273954648, 41.38013727105301)","(50.0716330051222, 78.3028345607045, 99.53303056402014, 39.86559295187622)","(50.924213422248926, 79.35818475610304, 104.9793870822431, 40.21102004331293)","(51.30179820769793, 79.78204927724666, 110.56415845704284, 40.54399735547442)","(51.48061163039155, 80.49609782959588, 114.2776309133168, 40.267573169865905)","(51.877766783266125, 80.36128635641269, 117.44659811310454, 38.220656433148214)","(50.97123297813029, 78.9503233449774, 118.79575057811319, 39.61057391252294)","(51.428722963309305, 78.98288318790442, 120.34829710083193, 40.21908433130536)","(51.87698471139943, 79.15039989772538, 121.8998292318686, 40.81472723470813)","(51.87698471139943, 79.15039989772538, 121.8998292318686, 40.81472723470813)",,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_25_b,3,"(20, 20, 20, 20)","(22.64392540809553, 22.743219495646606, 22.84603881707254, 23.001207238517765)","(25.31270346764036, 25.59381784754493, 25.719769840269898, 25.85009462011844)","(28.055811376820397, 28.3708959431718, 28.61072042025693, 28.683533801597342)","(30.824523249449378, 31.24359125060272, 31.591084502258028, 31.29544168232921)","(33.60001543995416, 34.319102719443435, 34.67873651218447, 33.515138502338)","(36.445134436677776, 37.31385915055324, 37.78271787213486, 35.73432937551075)","(39.176051035336, 40.411259234266765, 40.99132429532621, 37.80213707336938)","(41.90696763399423, 43.50865931798029, 44.19993071851756, 39.86994477122801)","(44.20958080690809, 47.0146861548218, 47.73321791486547, 41.11268633127916)","(46.15745071151803, 50.60315307293221, 51.520121689096435, 41.894251695622515)","(47.71393175132443, 54.28541520536003, 55.30770559450616, 43.032362903710855)","(49.27041279113083, 57.967677337787855, 59.095289499915886, 44.170474111799194)","(50.203457191614206, 61.694833932149066, 63.20000081938851, 44.279347677523255)","(50.97672385564213, 65.25753992789082, 67.41516674583262, 45.03057165772976)","(51.67492137274364, 68.61371677990257, 71.8689072771577, 44.841974079670806)","(52.094572399554224, 71.36453063166287, 76.73625753849555, 45.276248421301325)","(52.51422342636481, 74.11534448342317, 81.6036077998334, 45.710522762931845)","(52.93387445317539, 76.86615833518347, 86.47095806117125, 46.144797104562365)","(53.153045792440146, 77.82019022046988, 92.00751533532005, 46.250140531768594)","(53.12993154992168, 78.73345355007292, 97.44137779908964, 45.127050531316755)","(53.80221770276717, 79.43160727406203, 102.91473777449714, 44.27515858531466)","(53.08077497397872, 78.3941242447801, 108.1531086356894, 45.88307545982211)","(53.05091483256243, 78.91070746648087, 111.59527853442235, 44.36919167154413)","(52.86836523624291, 79.30111566535588, 114.96033495998005, 46.07177204412271)","(52.538450341863616, 80.14374589448737, 117.3701031810134, 46.65193489675102)","(52.680599579804934, 80.11026058950782, 117.71206529637243, 48.340951505623075)","(50.988973472914495, 79.82697776790161, 117.74083632564006, 48.56087660702747)","(50.988973472914495, 79.82697776790161, 117.74083632564006, 48.56087660702747)",,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_25_b,4,"(20, 20, 20, 20)","(22.702387639412656, 22.803877298069192, 22.908970150320567, 22.827727428510325)","(25.4841990478633, 25.65936833612785, 25.887704258826712, 25.446432438985244)","(28.319453411003426, 28.60102171245978, 28.939480773406963, 27.816547376398628)","(31.213834956544332, 31.60411556432746, 32.05512279418994, 29.942466985819912)","(34.033352380104, 34.63124196715707, 35.19564197687058, 32.098097544249185)","(36.773340345774926, 37.68628647556174, 38.36938572383498, 34.26818883954834)","(39.289446329513105, 40.77441955112187, 41.66546236628919, 36.479817233962734)","(41.49286043765777, 43.87958962671555, 44.93152292775902, 39.02117712192858)","(43.33921749974561, 47.12436494639263, 48.27562505404506, 41.57110972785091)","(44.90024492631667, 50.683777106135985, 51.96161922499884, 43.28283459591312)","(45.94933317617324, 54.307052686602376, 55.96012805959607, 44.46857976808989)","(46.820330702422744, 57.87357865259387, 60.1085152172817, 45.435490536883194)","(47.60802955450183, 61.42349587367857, 64.3812390734185, 45.81526111600026)","(48.414620514108044, 64.92518487951165, 68.68797366503088, 46.218248571639315)","(48.90790154310826, 67.80955649911918, 73.48092624384326, 46.51397879561162)","(49.38547998616279, 70.27057855026082, 78.5091412676473, 46.27920322064826)","(49.83959162117097, 72.55414185092259, 83.62615145121002, 46.14464967063881)","(50.15960314391148, 74.56468268535589, 88.85668464510488, 45.798792347979074)","(50.467356165626924, 75.97188071981677, 94.22018353798957, 44.91519855151892)","(50.62596483286322, 76.75323684892511, 99.77434550599526, 44.543194082425735)","(50.738114628506686, 77.11118371393725, 105.34350413002485, 45.226235287072754)","(50.888955744442534, 77.40591840064317, 110.8012241146107, 43.91229175946907)","(50.912347010436854, 77.33369372693102, 116.37460359729631, 44.656908566185976)","(50.90851835630019, 77.32342612019164, 121.97880381666653, 44.19258494999361)","(50.20378993795051, 76.3792453814767, 127.47727648815102, 44.15443430606715)","(49.33231623002795, 79.32389035669317, 128.5683039201845, 42.20831347784895)","(49.33231623002795, 79.32389035669317, 128.5683039201845, 44.77048114074748)","(50.09436300154629, 78.38389417815411, 127.4577261337576, 45.31210070052066)","(50.09436300154629, 78.38389417815411, 127.4577261337576, 45.31210070052066)",,,,,,,,,,,,,,,,,,
